CustomerID,Recency,Frequency,Monetary,R_log,F_log,M_log,Cluster,Segment,Churn_Probability,Predicted_Churn
14971,35,3,1097.98,3.58351893845611,1.3862943611198906,7.002137755875882,1,Loyal / High-Value,0.327017810425574,0
14972,128,1,114.77,4.859812404361672,0.6931471805599453,4.751605464217637,0,At-Risk / Low-Engagement,0.6905220000905381,1
14973,107,3,1314.45,4.68213122712422,1.3862943611198906,7.181934091396172,0,At-Risk / Low-Engagement,0.3592961058194859,0
14974,37,1,89.94,3.6375861597263857,0.6931471805599453,4.510199948396864,0,At-Risk / Low-Engagement,0.6579326021144126,1
14975,57,1,279.94,4.060443010546419,0.6931471805599453,5.638141123402764,0,At-Risk / Low-Engagement,0.6057158599207579,1
14976,57,7,790.86,4.060443010546419,2.0794415416798357,6.674384608512411,1,Loyal / High-Value,0.22100578532829557,0
14978,72,5,1921.3700000000001,4.290459441148391,1.791759469228055,7.561314078807358,1,Loyal / High-Value,0.23854606736006,0
14981,246,1,102.12,5.5093883366279774,0.6931471805599453,4.635893358630932,0,At-Risk / Low-Engagement,0.7203054151167886,1
14984,19,2,202.37,2.995732273553991,1.0986122886681096,5.315026980110984,0,At-Risk / Low-Engagement,0.4789912947442966,0
14985,198,2,292.01,5.293304824724492,1.0986122886681096,5.680206738127495,0,At-Risk / Low-Engagement,0.5543927334549522,1
14987,15,2,326.4,2.772588722239781,1.0986122886681096,5.791182664937034,0,At-Risk / Low-Engagement,0.4381369624534014,0
14988,211,1,334.54,5.356586274672012,0.6931471805599453,5.8157411743422545,0,At-Risk / Low-Engagement,0.6473731847909702,1
14995,38,2,231.98000000000002,3.6635616461296463,1.0986122886681096,5.450952612971631,0,At-Risk / Low-Engagement,0.4989937978922016,0
14997,46,3,546.1999999999999,3.8501476017100584,1.3862943611198906,6.3048143663083405,0,At-Risk / Low-Engagement,0.3796491921494011,0
14998,170,2,414.87,5.14166355650266,1.0986122886681096,6.030372711422963,0,At-Risk / Low-Engagement,0.5248597544647751,1
15000,47,1,490.52,3.8712010109078907,0.6931471805599453,6.197502630519253,0,At-Risk / Low-Engagement,0.5618288357507945,1
15002,115,4,1641.76,4.7535901911063645,1.6094379124341003,7.404133033112973,1,Loyal / High-Value,0.29889849326915807,0
15004,147,1,1220.77,4.997212273764115,0.6931471805599453,7.108055905977399,0,At-Risk / Low-Engagement,0.5506840903871043,1
15005,15,28,6295.37,2.772588722239781,3.367295829986474,8.74772855584191,1,Loyal / High-Value,0.040966891201357346,0
15006,51,1,480.38,3.9512437185814275,0.6931471805599453,6.17665697899362,0,At-Risk / Low-Engagement,0.5666021664824552,1
15007,159,1,156.91,5.075173815233827,0.6931471805599453,5.062025250478552,0,At-Risk / Low-Engagement,0.6808974353700347,1
15009,12,3,1259.43,2.5649493574615367,1.3862943611198906,7.139208211567486,1,Loyal / High-Value,0.2819402683069473,0
15010,35,1,308.94,3.58351893845611,0.6931471805599453,5.736378730359188,0,At-Risk / Low-Engagement,0.5794535676424383,1
15012,53,2,405.04,3.9889840465642745,1.0986122886681096,6.00645167691623,0,At-Risk / Low-Engagement,0.47642665858342786,0
15014,43,2,257.67,3.784189633918261,1.0986122886681096,5.555553118030016,0,At-Risk / Low-Engagement,0.49731829708472186,0
15016,172,1,170.04,5.153291594497779,0.6931471805599453,5.141897447276735,0,At-Risk / Low-Engagement,0.6792551796057144,1
15017,33,1,125.58,3.5263605246161616,0.6931471805599453,4.840874519347159,0,At-Risk / Low-Engagement,0.6335213178637253,1
15018,38,3,496.21000000000004,3.6635616461296463,1.3862943611198906,6.209012472065032,0,At-Risk / Low-Engagement,0.37798310475167296,0
15019,266,1,252.81,5.58724865840025,0.6931471805599453,5.536585955607315,0,At-Risk / Low-Engagement,0.6729104851581412,1
15021,8,9,1871.77,2.1972245773362196,2.302585092994046,7.535173897253012,1,Loyal / High-Value,0.11518848807540029,0
15022,11,4,852.39,2.4849066497880004,1.6094379124341003,6.749216652850701,1,Loyal / High-Value,0.25474735828432754,0
15023,3,11,6720.41,1.3862943611198906,2.4849066497880004,8.81305323293633,1,Loyal / High-Value,0.06276013543715657,0
15024,9,10,1636.43,2.302585092994046,2.3978952727983707,7.400883218504078,1,Loyal / High-Value,0.11082924338310664,0
15025,33,1,361.96,3.5263605246161616,0.6931471805599453,5.894292635355709,0,At-Risk / Low-Engagement,0.5668115537619937,1
15026,80,3,469.0,4.394449154672439,1.3862943611198906,6.152732694704104,0,At-Risk / Low-Engagement,0.4118576926018247,0
15027,30,4,1066.1499999999999,3.4339872044851463,1.6094379124341003,6.972746822489577,1,Loyal / High-Value,0.2753388534180635,0
15028,8,4,627.13,2.1972245773362196,1.6094379124341003,6.442747151414763,1,Loyal / High-Value,0.26068814489814346,0
15030,71,2,518.28,4.276666119016055,1.0986122886681096,6.252443236725213,0,At-Risk / Low-Engagement,0.4726696789176273,0
15031,4,4,653.19,1.6094379124341003,1.6094379124341003,6.483397829142147,1,Loyal / High-Value,0.23953426663321828,0
15032,256,3,4959.1,5.54907608489522,1.3862943611198906,8.50918118080606,1,Loyal / High-Value,0.31459271337297656,0
15033,4,10,2557.18,1.6094379124341003,2.3978952727983707,7.847051347137703,1,Loyal / High-Value,0.08942730852131008,0
15034,15,8,4274.16,2.772588722239781,2.1972245773362196,8.360576807571077,1,Loyal / High-Value,0.11409985027943309,0
15035,89,1,252.73000000000002,4.499809670330265,0.6931471805599453,5.536270709515726,0,At-Risk / Low-Engagement,0.6300857772325855,1
15036,72,3,429.56,4.290459441148391,1.3862943611198906,6.065086686978596,0,At-Risk / Low-Engagement,0.41309595631582235,0
15038,58,6,685.74,4.07753744390572,1.9459101490553132,6.531955763529723,1,Loyal / High-Value,0.25296223324539574,0
15039,9,47,19766.59,2.302585092994046,3.4339872044851463,9.891799006862502,1,Loyal / High-Value,0.030592346177563453,0
15041,170,1,179.93,5.14166355650266,0.6931471805599453,5.198110216131005,0,At-Risk / Low-Engagement,0.6755662777462348,1
15042,199,1,135.93,5.298317366548036,0.6931471805599453,4.919469846344143,0,At-Risk / Low-Engagement,0.697272912138001,1
15043,31,1,537.0,3.4657359027997265,0.6931471805599453,6.2878585601617845,0,At-Risk / Low-Engagement,0.5384923097396823,1
15044,19,17,7634.7300000000005,2.995732273553991,2.8903717578961645,8.94059382539389,1,Loyal / High-Value,0.05356972653418652,0
15045,151,2,735.66,5.0238805208462765,1.0986122886681096,6.602126456028984,0,At-Risk / Low-Engagement,0.4819840491132777,0
15046,9,15,5090.42,2.302585092994046,2.772588722239781,8.535312049026333,1,Loyal / High-Value,0.059260676403434784,0
15047,269,1,343.62,5.598421958998375,0.6931471805599453,5.842442360714953,0,At-Risk / Low-Engagement,0.6553088382727345,1
15048,65,4,381.0,4.189654742026425,1.6094379124341003,5.945420608606575,0,At-Risk / Low-Engagement,0.36242628559320345,0
15049,273,1,121.17000000000002,5.6131281063880705,0.6931471805599453,4.8054135174159684,0,At-Risk / Low-Engagement,0.7148746721830699,1
15050,25,3,1737.69,3.258096538021482,1.3862943611198906,7.460887235093727,1,Loyal / High-Value,0.2891513172665659,0
15051,23,3,1383.3600000000001,3.1780538303479458,1.3862943611198906,7.232993217960352,1,Loyal / High-Value,0.298769943149117,0
15052,319,1,207.73000000000002,5.768320995793772,0.6931471805599453,5.341041550757815,0,At-Risk / Low-Engagement,0.686233620394421,1
15053,4,3,693.95,1.6094379124341003,1.3862943611198906,6.5438399005307675,1,Loyal / High-Value,0.28021034028417213,0
15054,12,2,302.1,2.5649493574615367,1.0986122886681096,5.714062784063757,0,At-Risk / Low-Engagement,0.43428174366721906,0
15057,275,2,1489.5,5.62040086571715,1.0986122886681096,7.306866913118126,0,At-Risk / Low-Engagement,0.46137646101283514,0
15058,25,11,2102.54,3.258096538021482,2.4849066497880004,7.651376918775613,1,Loyal / High-Value,0.11190919788939466,0
15059,40,9,1337.72,3.713572066704308,2.302585092994046,7.199469212547289,1,Loyal / High-Value,0.1562131671600992,0
15060,8,4,294.25,2.1972245773362196,1.6094379124341003,5.687822455077471,1,Loyal / High-Value,0.30094320088616244,0
15061,3,48,54534.14,1.3862943611198906,3.4339872044851463,9.892501674765558,1,Loyal / High-Value,0.026209209340989446,0
15062,71,4,987.86,4.276666119016055,1.6094379124341003,6.896552764474143,0,At-Risk / Low-Engagement,0.30977037464773716,0
15063,213,1,370.79999999999995,5.365976015021851,0.6931471805599453,5.918356075287344,0,At-Risk / Low-Engagement,0.6415308136504607,1
15065,37,4,3158.13,3.6375861597263857,1.6094379124341003,8.058051952218728,1,Loyal / High-Value,0.22806529135521633,0
15066,53,1,893.59,3.9889840465642745,0.6931471805599453,6.796365512756079,0,At-Risk / Low-Engagement,0.527651733600445,1
15067,78,3,1744.76,4.3694478524670215,1.3862943611198906,7.464945269906789,0,At-Risk / Low-Engagement,0.3301399823754268,0
15068,46,2,553.36,3.8501476017100584,1.0986122886681096,6.317814295200602,0,At-Risk / Low-Engagement,0.4499692792663249,0
15069,179,1,1109.53,5.19295685089021,0.6931471805599453,7.012592657827759,0,At-Risk / Low-Engagement,0.5652930545349596,1
15070,372,1,106.2,5.912501651847105,0.6931471805599453,4.674696248636701,0,At-Risk / Low-Engagement,0.7228685855544107,1
15071,93,2,982.07,4.543294782270004,1.0986122886681096,6.890680328191671,0,At-Risk / Low-Engagement,0.44229458674538197,0
15073,9,3,1043.41,2.302585092994046,1.3862943611198906,6.951207411654662,1,Loyal / High-Value,0.2827777609851411,0
15074,105,1,735.67,4.663439094112067,0.6931471805599453,6.60214003072033,0,At-Risk / Low-Engagement,0.5693536388884654,1
15075,77,1,773.03,4.356708826689592,0.6931471805599453,6.651610632528512,0,At-Risk / Low-Engagement,0.5530149132336198,1
15076,172,1,880.85,5.153291594497779,0.6931471805599453,6.782021973516374,0,At-Risk / Low-Engagement,0.5785296191674327,1
15078,7,32,9743.11,2.0794415416798357,3.4339872044851463,9.184418278884316,1,Loyal / High-Value,0.03264087318019385,0
15079,212,4,895.61,5.3612921657094255,1.6094379124341003,6.798620984904737,0,At-Risk / Low-Engagement,0.35734329165177764,0
15081,22,5,504.8,3.1354942159291497,1.791759469228055,6.226141334235865,1,Loyal / High-Value,0.267315773236896,0
15083,256,1,88.2,5.54907608489522,0.6931471805599453,4.490881039585964,0,At-Risk / Low-Engagement,0.7293265197170622,1
15087,281,1,306.94,5.641907070938114,0.6931471805599453,5.7299049588017725,0,At-Risk / Low-Engagement,0.6636857968661114,1
15088,21,2,1160.07,3.091042453358316,1.0986122886681096,7.057097272731341,0,At-Risk / Low-Engagement,0.37096182265149846,0
15089,10,6,2420.84,2.3978952727983707,1.9459101490553132,7.7922828608243835,1,Loyal / High-Value,0.1534475598897772,0
15090,308,1,381.32,5.733341276897746,0.6931471805599453,5.946257954269903,0,At-Risk / Low-Engagement,0.6508015311156541,1
15091,67,1,480.71,4.219507705176107,0.6931471805599453,6.177342273229703,0,At-Risk / Low-Engagement,0.5779625057232256,1
15092,215,2,457.81,5.375278407684165,1.0986122886681096,6.1286361810072245,0,At-Risk / Low-Engagement,0.5284988274676511,1
15093,18,6,4597.02,2.9444389791664403,1.9459101490553132,8.433381055030935,1,Loyal / High-Value,0.14401003057027997,0
15095,103,4,1370.6,4.6443908991413725,1.6094379124341003,7.223733220588765,0,At-Risk / Low-Engagement,0.30495297313665176,0
15096,42,1,219.39000000000001,3.7612001156935624,0.6931471805599453,5.3953987041986,0,At-Risk / Low-Engagement,0.6086257347985098,1
15097,4,1,248.08,1.6094379124341003,0.6931471805599453,5.517774130004251,0,At-Risk / Low-Engagement,0.5088608356851225,1
15098,182,3,39916.5,5.209486152841421,1.3862943611198906,9.892501674765558,1,Loyal / High-Value,0.2456547149531944,0
15099,84,1,410.48,4.442651256490317,0.6931471805599453,6.019760416262829,0,At-Risk / Low-Engagement,0.5974457356556515,1
15100,333,3,876.0,5.8111409929767,1.3862943611198906,6.776506992372183,0,At-Risk / Low-Engagement,0.42445000562720664,0
15101,8,2,317.53,2.1972245773362196,1.0986122886681096,5.763716662099238,0,At-Risk / Low-Engagement,0.4154694375988188,0
15103,31,2,703.36,3.4657359027997265,1.0986122886681096,6.557289589092577,0,At-Risk / Low-Engagement,0.41802776805006053,0
15104,196,2,993.54,5.2832037287379885,1.0986122886681096,6.902280318701867,0,At-Risk / Low-Engagement,0.47342333572078177,0
15105,18,7,2298.93,2.9444389791664403,2.0794415416798357,7.740633966671485,1,Loyal / High-Value,0.14987972688056359,0
15106,17,5,1422.52,2.8903717578961645,1.791759469228055,7.2608879564964575,1,Loyal / High-Value,0.21008346715711393,0
15107,311,6,319.5,5.7430031878094825,1.9459101490553132,5.7698822763607245,0,At-Risk / Low-Engagement,0.35213079913607886,0
15108,141,4,1300.25,4.955827057601261,1.6094379124341003,7.171080619929179,0,At-Risk / Low-Engagement,0.31955696606873624,0
15109,245,1,484.95,5.5053315359323625,0.6931471805599453,6.18610573794948,0,At-Risk / Low-Engagement,0.6307492272859657,1
15110,23,4,996.1,3.1780538303479458,1.6094379124341003,6.904851065834747,1,Loyal / High-Value,0.27008239823316266,0
15111,29,3,1567.48,3.4011973816621555,1.3862943611198906,7.357862276513416,1,Loyal / High-Value,0.29997500287988726,0
15113,9,3,3509.43,2.302585092994046,1.3862943611198906,8.163493816079034,1,Loyal / High-Value,0.22248819446716678,0
15114,30,10,2760.56,3.4339872044851463,2.3978952727983707,7.923551016427315,1,Loyal / High-Value,0.11670942428128436,0
15115,18,1,340.11,2.9444389791664403,0.6931471805599453,5.832205005910728,0,At-Risk / Low-Engagement,0.545918943616427,1
15116,17,4,1352.75,2.8903717578961645,1.6094379124341003,7.2106337983152,1,Loyal / High-Value,0.24508245618233393,0
15117,14,5,1551.78,2.70805020110221,1.791759469228055,7.3478021518130685,1,Loyal / High-Value,0.20115875035965664,0
15118,134,1,244.8,4.90527477843843,0.6931471805599453,5.504518197131935,0,At-Risk / Low-Engagement,0.6482611341733565,1
15119,245,1,266.4,5.5053315359323625,0.6931471805599453,5.588745664667843,0,At-Risk / Low-Engagement,0.6667140599614217,1
15120,133,1,358.82,4.897839799950911,0.6931471805599453,5.885603906408473,0,At-Risk / Low-Engagement,0.6246571304605457,1
15121,50,2,457.72,3.9318256327243257,1.0986122886681096,6.12844000213506,0,At-Risk / Low-Engagement,0.4659174285970035,0
15122,114,3,1633.78,4.74493212836325,1.3862943611198906,7.399263517702882,0,At-Risk / Low-Engagement,0.3486520557302101,0
15123,7,2,2199.31,2.0794415416798357,1.0986122886681096,7.696353538510563,1,Loyal / High-Value,0.2946716086360608,0
15124,22,2,184.19,3.1354942159291497,1.0986122886681096,5.221382325073915,0,At-Risk / Low-Engagement,0.4912379852859107,0
15125,25,15,11528.48,3.258096538021482,2.772588722239781,9.35266251250627,1,Loyal / High-Value,0.05652717467303001,0
15127,65,1,406.53,4.189654742026425,0.6931471805599453,6.010114549603027,0,At-Risk / Low-Engagement,0.5874517161457438,1
15128,60,4,1471.0,4.110873864173311,1.6094379124341003,7.294377299288821,1,Loyal / High-Value,0.28187802404164597,0
15129,50,11,3447.4,3.9318256327243257,2.4849066497880004,8.14566563433577,1,Loyal / High-Value,0.1105589063245797,0
15130,169,1,330.11,5.135798437050262,0.6931471805599453,5.802450646452902,0,At-Risk / Low-Engagement,0.6393808186830313,1
15132,18,5,977.9300000000001,2.9444389791664403,1.791759469228055,6.886460138441978,1,Loyal / High-Value,0.22863383295853787,0
15133,127,3,982.42,4.852030263919617,1.3862943611198906,6.891036292375263,0,At-Risk / Low-Engagement,0.38414198038356817,0
15134,14,8,1387.99,2.70805020110221,2.1972245773362196,7.236332143304382,1,Loyal / High-Value,0.14635055254166446,0
15135,239,1,139.05,5.480638923341991,0.6931471805599453,4.941999501706118,0,At-Risk / Low-Engagement,0.7026724060997321,1
15136,2,4,1286.7,1.0986122886681096,1.6094379124341003,7.160612960279738,1,Loyal / High-Value,0.19419176322442086,0
15139,239,2,178.96,5.480638923341991,1.0986122886681096,5.192734603972972,0,At-Risk / Low-Engagement,0.5938368384354427,1
15140,52,7,2354.25,3.970291913552122,2.0794415416798357,7.764402157928777,1,Loyal / High-Value,0.17312375634297844,0
15142,46,1,498.74,3.8501476017100584,0.6931471805599453,6.214087963175304,0,At-Risk / Low-Engagement,0.5598482187134778,1
15143,225,1,259.45,5.420534999272286,0.6931471805599453,5.562410904191201,0,At-Risk / Low-Engagement,0.6649861792486148,1
15144,8,17,6580.44,2.1972245773362196,2.8903717578961645,8.792008845361094,1,Loyal / High-Value,0.04874760535831983,0
15145,4,4,1194.73,1.6094379124341003,1.6094379124341003,7.0865121565162825,1,Loyal / High-Value,0.21170410186058927,0
15146,164,2,1327.16,5.10594547390058,1.0986122886681096,7.1915498047067254,0,At-Risk / Low-Engagement,0.4467845597348357,0
15147,240,1,623.5,5.484796933490655,0.6931471805599453,6.436951329565632,0,At-Risk / Low-Engagement,0.6143294782020046,1
15148,10,1,301.29,2.3978952727983707,0.6931471805599453,5.711386821516136,0,At-Risk / Low-Engagement,0.5302647794773581,1
15149,133,1,520.8000000000001,4.897839799950911,0.6931471805599453,6.257284372702628,0,At-Risk / Low-Engagement,0.6013514435520727,1
15150,17,10,5291.33,2.8903717578961645,2.3978952727983707,8.574013881567295,1,Loyal / High-Value,0.09192494610203351,0
15152,9,13,4745.69,2.302585092994046,2.639057329615259,8.465202812016113,1,Loyal / High-Value,0.06850591975939213,0
15153,31,1,329.25,3.4657359027997265,0.6931471805599453,5.799849943402434,0,At-Risk / Low-Engagement,0.5703532695427169,1
15154,75,1,254.28,4.330733340286331,0.6931471805599453,5.542360981969988,0,At-Risk / Low-Engagement,0.6228371124399257,1
15156,1,3,961.49,0.6931471805599453,1.3862943611198906,6.869523676497577,1,Loyal / High-Value,0.2334965354086916,0
15157,3,3,1936.07,1.3862943611198906,1.3862943611198906,7.568931801112307,1,Loyal / High-Value,0.22214899533730303,0
15158,45,1,401.40000000000003,3.828641396489095,0.6931471805599453,5.9974466187855295,0,At-Risk / Low-Engagement,0.5729960624452051,1
15159,1,30,18641.010000000002,0.6931471805599453,3.4339872044851463,9.83317291504409,1,Loyal / High-Value,0.023305644754665837,0
15160,357,1,158.16,5.8805329864007,0.6931471805599453,5.069909985558728,0,At-Risk / Low-Engagement,0.7014579810173953,1
15163,18,2,304.47,2.9444389791664403,1.0986122886681096,5.721851574117079,0,At-Risk / Low-Engagement,0.45003026714126565,0
15164,68,3,824.58,4.23410650459726,1.3862943611198906,6.716086169627672,0,At-Risk / Low-Engagement,0.36979916841338994,0
15165,373,1,487.75,5.912501651847105,0.6931471805599453,6.1918511112995755,0,At-Risk / Low-Engagement,0.6359051879142309,1
15167,320,1,158.8,5.771441123130016,0.6931471805599453,5.073923033332174,0,At-Risk / Low-Engagement,0.7012357536732564,1
15168,25,1,106.56,3.258096538021482,0.6931471805599453,4.678048831400664,0,At-Risk / Low-Engagement,0.6326973285318541,1
15171,331,1,1289.5,5.805134968916488,0.6931471805599453,7.162785019158669,0,At-Risk / Low-Engagement,0.5746729826407414,1
15172,8,5,1624.05,2.1972245773362196,1.791759469228055,7.393293863521244,1,Loyal / High-Value,0.18545461712153674,0
15174,322,1,135.75,5.777652323222656,0.6931471805599453,4.91815444130209,0,At-Risk / Low-Engagement,0.7097913579612932,1
15175,71,1,224.14,4.276666119016055,0.6931471805599453,5.416722430926658,0,At-Risk / Low-Engagement,0.6284172710953835,1
15178,260,1,40.5,5.564520407322694,0.6931471805599453,3.9740583963475986,0,At-Risk / Low-Engagement,0.7590360448374814,1
15179,18,5,2206.95,2.9444389791664403,1.791759469228055,7.69981976221305,1,Loyal / High-Value,0.19293127140352354,0
15180,367,1,87.5,5.908082938168931,0.6931471805599453,4.483002552013883,0,At-Risk / Low-Engagement,0.7329056450016168,1
15181,66,3,689.4799999999999,4.204692619390966,1.3862943611198906,6.537387007911402,0,At-Risk / Low-Engagement,0.37967133643205153,0
15182,154,2,622.85,5.043425116919247,1.0986122886681096,6.43590995485703,0,At-Risk / Low-Engagement,0.4938111804597088,0
15184,29,2,402.2,3.4011973816621555,1.0986122886681096,5.999432716757159,0,At-Risk / Low-Engagement,0.45150290686281586,0
15185,70,1,310.62,4.2626798770413155,0.6931471805599453,5.741784496789209,0,At-Risk / Low-Engagement,0.6075593966651335,1
15186,14,2,411.41,2.70805020110221,1.0986122886681096,6.022018000151438,0,At-Risk / Low-Engagement,0.4204408988445517,0
15187,1,16,4777.18,0.6931471805599453,2.833213344056216,8.471814999842545,1,Loyal / High-Value,0.043548106008226756,0
15189,1,41,16225.39,0.6931471805599453,3.4339872044851463,9.694394208164745,1,Loyal / High-Value,0.023305644754665837,0
15192,119,3,1044.32,4.787491742782046,1.3862943611198906,6.952078337618801,0,At-Risk / Low-Engagement,0.37769296365517796,0
15193,60,1,499.32,4.110873864173311,0.6931471805599453,6.215247893709531,0,At-Risk / Low-Engagement,0.5709002015976891,1
15194,3,15,7616.53,1.3862943611198906,2.772588722239781,8.938207449152076,1,Loyal / High-Value,0.04607183472404298,0
15195,2,1,3861.0,1.0986122886681096,0.6931471805599453,8.258940462988459,1,Loyal / High-Value,0.31475568108151775,0
15197,10,3,1079.6100000000001,2.3978952727983707,1.3862943611198906,6.985280975485229,1,Loyal / High-Value,0.28431073305543003,0
15198,92,2,193.64,4.532599493153256,1.0986122886681096,5.271151698475267,0,At-Risk / Low-Engagement,0.548460720121437,1
15199,59,4,1268.7,4.0943445622221,1.6094379124341003,7.1465359310757455,1,Loyal / High-Value,0.28926628973929863,0
15201,87,5,1236.54,4.477336814478207,1.791759469228055,7.120880817152784,1,Loyal / High-Value,0.26663394561641873,0
15203,25,6,1827.8,3.258096538021482,1.9459101490553132,7.511415293040546,1,Loyal / High-Value,0.18480135767915726,0
15204,357,1,316.58,5.8805329864007,0.6931471805599453,5.760729755097951,0,At-Risk / Low-Engagement,0.6618643836090424,1
15205,85,2,653.24,4.454347296253507,1.0986122886681096,6.483474256616332,0,At-Risk / Low-Engagement,0.4651445782418975,0
15206,10,4,420.29999999999995,2.3978952727983707,1.6094379124341003,6.04334516898497,1,Loyal / High-Value,0.28865035697644664,0
15208,1,5,870.12,0.6931471805599453,1.791759469228055,6.769779740037806,1,Loyal / High-Value,0.17133147764332687,0
15210,225,1,331.18,5.420534999272286,0.6931471805599453,5.805676990670853,0,At-Risk / Low-Engagement,0.6505097393512146,1
15211,60,2,894.4100000000001,4.110873864173311,1.0986122886681096,6.797281713937488,0,At-Risk / Low-Engagement,0.4298974939631625,0
15212,241,1,101.8,5.488937726156687,0.6931471805599453,4.632785353021065,0,At-Risk / Low-Engagement,0.7197550077129402,1
15213,318,2,328.35,5.765191102784844,1.0986122886681096,5.797121015086702,0,At-Risk / Low-Engagement,0.5617025258745583,1
15214,1,8,1661.44,0.6931471805599453,2.1972245773362196,7.416041681653177,1,Loyal / High-Value,0.10330826316982328,0
15215,46,3,734.94,3.8501476017100584,1.3862943611198906,6.601148593666668,0,At-Risk / Low-Engagement,0.36137958349709615,0
15216,87,1,96.6,4.477336814478207,0.6931471805599453,4.580877493419047,0,At-Risk / Low-Engagement,0.6859527418021373,1
15218,10,11,5756.89,2.3978952727983707,2.4849066497880004,8.658326367134135,1,Loyal / High-Value,0.07677397968026313,0
15219,176,1,305.75,5.176149732573829,0.6931471805599453,5.7260330835910205,0,At-Risk / Low-Engagement,0.6456309945274216,1
15220,51,6,1778.96,3.9512437185814275,1.9459101490553132,7.484346171123521,1,Loyal / High-Value,0.20479323004165506,0
15221,366,1,403.25,5.905361848054571,0.6931471805599453,6.002033498457216,0,At-Risk / Low-Engagement,0.6474430193037736,1
15222,318,1,585.0,5.765191102784844,0.6931471805599453,6.373319789577012,0,At-Risk / Low-Engagement,0.6247265496611197,1
15223,225,2,755.75,5.420534999272286,1.0986122886681096,6.629032947901828,0,At-Risk / Low-Engagement,0.4974216067055127,0
15224,358,2,322.08,5.883322388488279,1.0986122886681096,5.777899970574095,0,At-Risk / Low-Engagement,0.5629531836560511,1
15225,234,1,409.40000000000003,5.459585514144159,0.6931471805599453,6.01713229385656,0,At-Risk / Low-Engagement,0.6392612922228108,1
15226,310,1,154.41,5.739792912179234,0.6931471805599453,5.04606678592752,0,At-Risk / Low-Engagement,0.7027763661786945,1
15227,36,5,1219.4,3.6109179126442243,1.791759469228055,7.106933952842515,1,Loyal / High-Value,0.23892739134846616,0
15228,66,4,3386.71,4.204692619390966,1.6094379124341003,8.127909455886419,1,Loyal / High-Value,0.2424606301365547,0
15230,239,2,429.6,5.480638923341991,1.0986122886681096,6.065179584930263,0,At-Risk / Low-Engagement,0.5372298372401666,1
15232,113,2,612.06,4.736198448394496,1.0986122886681096,6.418462810428566,0,At-Risk / Low-Engagement,0.4816317613256621,0
15234,276,1,197.0,5.6240175061873385,0.6931471805599453,5.288267030694535,0,At-Risk / Low-Engagement,0.6885640303921182,1
15235,217,12,2247.51,5.384495062789089,2.5649493574615367,7.718023053610256,1,Loyal / High-Value,0.14168270709921543,0
15236,298,1,321.05,5.700443573390686,0.6931471805599453,5.7747068129929,0,At-Risk / Low-Engagement,0.6610369021272171,1
15237,1,4,1412.32,0.6931471805599453,1.6094379124341003,7.253696825551129,1,Loyal / High-Value,0.17975120848147896,0
15238,29,3,1071.99,3.4011973816621555,1.3862943611198906,6.978204422922778,1,Loyal / High-Value,0.3214656976305833,0
15239,10,2,780.59,2.3978952727983707,1.0986122886681096,6.661330306378558,1,Loyal / High-Value,0.367291558643863,0
15240,44,5,1706.57,3.8066624897703196,1.791759469228055,7.442826586212262,1,Loyal / High-Value,0.22910488004955287,0
15241,66,8,1756.44,4.204692619390966,2.1972245773362196,7.471613483699497,1,Loyal / High-Value,0.17282062446429808,0
15243,74,1,316.68,4.31748811353631,0.6931471805599453,5.7610445868229965,0,At-Risk / Low-Engagement,0.6086145948595486,1
15244,65,2,631.57,4.189654742026425,1.0986122886681096,6.449790886414747,0,At-Risk / Low-Engagement,0.45593524909234207,0
15245,134,3,2515.84,4.90527477843843,1.3862943611198906,7.83075942537543,0,At-Risk / Low-Engagement,0.329334370000233,0
15246,238,2,514.15,5.476463551931511,1.0986122886681096,6.244458120391077,0,At-Risk / Low-Engagement,0.5252468079274859,1
15247,122,1,356.0,4.812184355372417,0.6931471805599453,5.877735781779639,0,At-Risk / Low-Engagement,0.6216519099829682,1
15249,31,13,6688.46,3.4657359027997265,2.639057329615259,8.808288432375653,1,Loyal / High-Value,0.0759601591797094,0
15251,9,11,10484.99,2.302585092994046,2.4849066497880004,9.257795359479534,1,Loyal / High-Value,0.06525028714120121,0
15252,36,2,740.78,3.6109179126442243,1.0986122886681096,6.60905270324689,0,At-Risk / Low-Engagement,0.42083581933168207,0
15253,16,5,918.1999999999999,2.833213344056216,1.791759469228055,6.823503726534546,1,Loyal / High-Value,0.22816249288729862,0
15254,127,1,300.36,4.852030263919617,0.6931471805599453,5.708305563383786,0,At-Risk / Low-Engagement,0.6337364213073117,1
15255,66,1,890.85,4.204692619390966,0.6931471805599453,6.793297957004312,0,At-Risk / Low-Engagement,0.537180554365838,1
15256,148,1,98.45,5.003946305945459,0.6931471805599453,4.599655005299981,0,At-Risk / Low-Engagement,0.7042809633217527,1
15257,283,1,317.15,5.648974238161206,0.6931471805599453,5.762522969678801,0,At-Risk / Low-Engagement,0.6617582754557745,1
15258,168,2,623.16,5.1298987149230735,1.0986122886681096,6.4364067457583465,0,At-Risk / Low-Engagement,0.4975329429109614,0
15260,100,7,1810.77,4.61512051684126,2.0794415416798357,7.502059546979103,1,Loyal / High-Value,0.20064131211889946,0
15261,135,1,254.82,4.912654885736052,0.6931471805599453,5.544474072171247,0,At-Risk / Low-Engagement,0.6461418654814078,1
